race,activities
1,"s,330,o,60,o,120,o,1,o,60,o,7,o,120,o,15,o,60,o,10,o,45,o,7,o,30,o,10,o,1,o,45,o,120,s,399"
1,"s,180,o,6,o,10,o,10,o,10,o,15,o,4,o,10,o,2,o,10,o,25,o,35,o,120,o,1,o,10,o,10,o,40,o,10,o,2,o,2,o,5,w,143,o,10,o,10,o,40,o,2,o,2,o,10,o,60,o,10,o,10,o,10,o,5,c,180,o,15,o,10,o,60,o,5,o,10,o,5,o,20,s,131,o,2,o,5,o,2,s,166"
1,"s,270,o,7,o,30,o,53,o,6,o,144,o,15,o,345,o,8,o,2,o,5,o,2,o,150,o,90,s,313"
1,"s,165,o,10,o,15,o,10,o,10,o,70,o,20,o,135,o,30,o,15,c,90,o,20,o,30,o,5,o,65,o,5,o,15,o,20,o,5,o,10,o,50,o,1,o,30,o,10,o,5,o,20,o,1,o,5,o,60,o,5,o,1,o,20,o,10,o,5,o,1,o,5,o,6,o,120,o,40,s,300"
1,"s,330,o,2,o,10,o,318,o,90,o,120,o,15,o,10,o,30,o,215,o,20,o,30,o,45,s,205"
2,"s,120,o,60,o,15,o,10,c,335,o,45,c,45,o,15,o,105,o,120,o,210,o,20,s,340"
1,"s,180,o,30,o,30,o,5,c,240,o,60,c,265,o,5,o,15,s,60,w,160,o,1,o,30,o,1,w,30,o,30,w,50,s,248"
1,"s,120,o,10,o,60,c,230,o,25,o,10,o,25,c,180,o,90,w,300,o,30,o,35,s,145,s,180"
1,"s,180,o,5,o,10,o,30,w,105,o,5,o,1,o,20,o,139,o,5,o,60,o,2,o,60,o,15,o,68,o,5,o,1,o,5,o,45,o,45,w,214,o,90,o,10,s,320"
2,"s,120,o,60,o,15,c,375,o,30,o,555,o,15,o,30,s,240"
1,"s,300,o,60,o,10,o,110,o,10,s,230,o,20,o,15,o,40,o,60,o,10,o,95,s,180,o,40,s,260"
1,"s,360,o,120,o,60,o,60,o,60,w,240,o,60,o,120,s,360"
2,"s,480,o,30,o,60,o,120,o,30,s,60,o,45,o,435,s,180"
1,"s,300,o,20,o,10,o,10,o,30,o,10,o,7,o,20,w,30,c,90,w,60,o,30,o,15,o,30,o,45,o,20,o,20,o,30,o,60,o,90,o,15,o,15,o,30,o,60,o,180,s,153,o,15,s,45"
1,"o,300,o,20,o,160,o,25,o,5,o,30,o,20,o,20,o,60,o,60,o,20,o,10,o,60,s,500,o,30,o,4,o,5,o,20,o,91"
2,"o,300,o,15,o,15,o,150,s,75,o,30,o,135,o,30,o,20,o,10,o,1,o,90,o,1,o,28,o,15,o,15,o,10,o,15,o,15,o,5,s,465"
1,"o,180,o,5,o,175,o,60,s,300,w,20,o,180,o,45,o,210,o,15,o,10,s,240"
1,"s,360,o,30,o,15,c,15,c,50,o,30,o,100,o,180,o,90,o,20,o,60,o,130,o,5,o,115,o,20,o,10,o,30,o,10,s,170"
1,"s,360,o,180,o,3,o,60,o,3,o,15,o,10,o,25,o,60,o,35,o,149,o,20,o,120,s,400"
1,"s,165,o,15,o,10,o,65,c,230,o,30,c,175,o,5,o,70,o,10,o,30,o,15,o,5,o,90,o,15,o,105,o,15,s,390"
1,"s,180,o,90,o,120,o,90,o,5,o,20,o,1,o,120,o,2,o,60,o,1,o,60,o,5,o,90,o,2,o,60,o,120,o,60,o,60,s,294"
2,"s,210,o,45,o,10,o,15,o,60,o,45,o,50,o,45,o,20,o,15,o,30,w,120,o,60,o,85,o,10,o,20,o,20,o,10,o,20,w,90,o,60,o,25,s,375"
2,"s,120,o,40,o,40,o,10,o,3,o,20,o,157,o,15,o,105,o,30,o,120,o,11,o,4,o,75,o,20,o,5,o,1,o,10,o,35,o,10,o,90,o,20,o,5,o,105,o,45,o,59,o,45,s,240"
1,"s,330,o,240,o,20,o,180,o,30,o,20,o,110,o,20,o,10,o,60,s,420"
1,"s,130,o,20,o,15,o,1,o,15,c,209,o,30,c,220,o,10,o,10,o,60,o,10,o,90,o,20,w,20,o,20,o,125,s,435"
1,"s,180,o,30,o,30,o,60,o,60,o,120,o,60,o,120,o,120,o,4,o,45,o,4,o,30,o,60,o,20,o,20,o,60,s,417"
1,"s,360,o,5,o,30,o,40,o,120,w,1,o,120,o,60,o,10,o,120,o,15,o,140,o,10,o,49,s,360"
3,"s,180,o,20,o,10,o,10,o,2,o,3,o,5,o,280,o,15,o,30,o,15,o,90,o,5,o,20,o,5,o,5,o,10,o,15,o,10,o,45,o,10,o,60,o,15,o,20,o,80,o,15,o,5,o,15,o,90,o,15,o,100,s,240"
1,"s,120,o,60,c,300,o,60,c,360,o,90,s,450"
1,"s,420,o,60,o,20,o,120,o,20,o,20,o,45,o,120,o,60,o,75,o,60,o,30,o,15,o,135,s,240"
1,"s,210,o,3,o,5,c,292,o,30,o,140,o,5,o,60,o,30,w,60,o,120,o,60,o,30,o,120,s,275"
1,"s,240,o,20,o,10,o,60,o,720,o,60,o,10,s,320"
2,"s,90,o,10,o,5,o,15,o,30,o,15,c,455,o,30,o,5,o,10,o,15,o,10,o,20,o,90,o,60,s,580"
1,"s,390,o,10,o,5,o,20,o,15,o,15,o,90,o,25,o,5,o,15,o,100,o,30,o,5,o,30,o,85,o,30,o,30,o,20,o,5,o,30,o,1,o,94,o,60,o,45,s,285"
1,"s,390,o,60,o,3,o,72,o,2,o,30,o,2,o,60,o,90,s,60,o,91,o,5,o,95,o,5,o,45,o,60,s,370"
2,"s,90,o,20,o,10,o,45,o,15,c,450,o,15,o,135,o,30,o,210,s,420"
1,"s,165,o,105,o,30,o,5,c,145,o,5,o,40,w,135,o,90,o,105,o,20,o,30,o,205,o,30,s,330"
1,"s,300,o,60,o,30,c,240,o,5,o,145,o,10,o,20,o,60,o,10,o,10,o,5,o,10,o,15,o,60,o,15,o,15,o,60,s,370"
1,"s,150,o,7,o,1,o,10,c,252,o,20,o,10,c,170,o,15,w,60,o,45,o,60,o,60,o,60,o,5,o,30,o,60,s,425"
1,"s,180,o,30,o,2,o,38,c,215,o,25,c,170,c,165,o,2,o,43,o,30,o,120,w,120,o,15,s,285"
2,"s,420,o,60,o,8,o,142,o,15,o,120,o,15,o,10,o,8,o,60,o,42,o,15,o,30,o,90,o,10,s,45,s,350"
2,"s,240,o,15,o,45,o,45,o,15,o,60,o,120,o,15,o,60,o,30,o,10,o,60,o,15,o,240,o,30,s,440"
1,"s,180,o,15,o,15,o,20,c,260,o,45,c,85,o,40,o,120,o,30,o,30,w,180,o,15,o,45,o,10,s,350"
1,"s,120,o,10,o,40,o,3,o,27,c,200,o,30,c,200,o,30,o,30,w,210,o,30,o,90,s,420"
1,"s,180,o,30,o,15,o,15,o,240,o,2,o,55,o,3,o,240,o,20,o,300,o,30,o,30,s,280"
1,"s,60,s,30,o,20,o,45,o,15,c,332,o,15,o,20,o,20,w,113,o,10,o,5,o,5,w,150,o,30,o,45,o,5,o,40,o,90,o,30,o,30,s,330"
1,"s,240,o,60,o,90,o,90,w,120,o,10,o,30,s,140,o,20,o,20,o,60,s,560"
1,"s,210,o,210,o,180,o,5,o,175,o,90,o,20,o,190,s,360"
1,"s,240,o,30,o,45,o,150,o,45,o,15,o,315,o,30,o,90,o,15,o,35,o,5,o,30,o,35,s,360"
4,"s,300,o,30,o,15,o,15,o,180,o,5,o,20,o,5,o,210,o,15,o,165,w,105,o,15,o,20,o,1,o,90,o,30,s,219"
1,"s,240,o,15,o,10,o,5,o,10,o,5,o,15,o,10,o,60,o,10,o,180,o,10,o,15,w,60,o,180,o,20,o,40,o,135,s,420"
1,"o,20,o,70,o,30,o,10,o,30,o,2,o,45,o,73,c,230,o,30,c,105,o,45,o,40,s,110,o,180,s,420"
1,"s,300,o,15,o,25,o,50,w,40,o,110,o,20,o,75,o,10,o,25,o,30,o,60,o,20,o,35,o,15,w,70,o,20,o,20,o,80,o,10,o,50,s,360"
1,"s,240,o,30,o,15,o,135,o,30,o,210,o,15,o,60,s,75,o,10,s,620"
1,"o,120,s,300,o,15,o,20,o,15,o,5,o,90,o,20,o,60,o,15,o,30,o,60,o,5,o,60,o,60,o,150,o,115,s,300"
2,"s,420,o,30,o,120,w,210,o,2,o,60,o,30,o,2,o,90,o,236,o,60,s,180"
1,"s,420,o,15,o,285,o,120,o,60,o,120,o,20,o,62,s,338"
2,"s,330,o,120,o,30,o,20,o,80,o,15,o,60,o,15,o,20,o,15,o,30,o,30,o,60,o,60,o,60,o,30,o,20,s,445"
2,"s,180,o,2,s,178,o,180,w,60,o,450,o,15,o,15,s,360"
1,"s,300,o,15,o,60,o,30,o,25,o,395,o,15,o,210,o,25,o,20,o,15,o,60,s,270"
2,"s,240,o,60,o,20,o,120,o,20,o,30,o,30,o,140,o,10,o,110,o,90,o,120,o,60,o,30,o,5,s,20,o,10,s,325"
1,"s,90,o,30,o,60,c,210,o,15,c,285,o,90,o,30,o,60,o,30,o,120,s,420"
4,"s,240,o,10,o,20,o,15,w,195,o,15,o,45,o,240,o,15,o,20,o,30,o,60,o,30,o,30,o,20,o,95,w,180,o,10,s,170"
1,"s,240,o,45,o,60,o,45,o,5,o,5,o,60,o,30,o,80,o,30,o,5,o,30,o,10,o,4,o,90,o,1,o,30,o,4,o,90,o,120,o,60,o,60,o,10,o,60,s,266"
2,"s,90,o,30,o,5,o,5,o,15,o,10,c,213,o,25,c,207,o,15,o,10,s,95,o,182,o,20,o,90,o,20,o,60,s,348"
4,"s,120,o,60,o,10,c,290,w,40,c,75,o,3,o,60,o,3,o,179,o,10,o,5,o,5,o,20,o,20,o,120,o,30,o,90,s,300"
1,"s,360,o,60,o,20,o,60,o,1,o,30,o,10,o,5,o,3,o,30,o,30,o,10,o,5,o,150,o,75,o,3,o,20,o,120,o,20,o,3,o,60,o,5,o,1,o,30,o,5,o,60,o,5,o,60,o,120,s,79"
1,"s,300,o,60,w,240,o,30,o,120,w,60,o,60,o,120,o,60,w,30,o,90,o,10,s,260"
2,"s,420,o,60,o,240,o,40,s,50,o,180,o,30,o,25,o,155,s,240"
1,"s,180,o,60,o,30,o,30,o,120,o,20,o,120,o,20,o,30,w,50,o,120,o,30,w,450,s,180"
1,"s,120,o,20,o,15,o,20,o,20,o,2,o,2,o,5,o,3,o,5,o,120,o,5,w,120,o,5,o,108,o,2,o,48,o,120,o,20,o,15,o,120,o,20,o,20,o,30,o,15,o,5,o,120,o,1,o,20,s,314"
1,"s,300,o,20,o,30,o,30,o,5,o,155,o,5,o,175,o,30,o,120,o,45,o,10,o,150,o,15,o,120,o,15,s,215"
1,"s,210,o,40,o,15,w,215,o,35,o,5,o,1,o,20,o,5,o,5,o,1,o,90,o,5,o,5,o,2,o,10,o,4,o,12,o,2,o,2,o,2,o,1,o,2,o,15,o,60,o,50,o,15,o,60,w,45,o,5,o,10,o,140,o,10,o,20,s,321"
1,"s,120,o,30,o,20,o,30,w,10,w,30,w,210,o,30,o,60,c,210,o,5,o,50,o,5,o,37,o,13,o,10,w,300,o,2,o,10,o,8,s,25,s,225"
1,"s,120,o,90,o,40,c,400,o,80,o,90,o,30,o,20,o,10,o,10,o,1,o,249,o,1,o,10,o,20,s,269"
1,"s,240,o,10,o,90,o,90,o,120,o,60,o,120,o,5,o,25,o,8,o,2,o,15,o,3,o,90,o,3,o,10,o,240,o,3,o,10,o,3,s,293"
1,"s,190,o,10,o,5,o,15,o,20,c,90,o,50,c,70,o,20,o,60,o,60,s,60,o,15,o,10,o,15,o,15,o,15,o,90,o,20,o,70,o,20,o,40,o,120,o,10,o,40,o,10,o,20,o,60,s,220"
1,"s,240,o,2,o,20,o,20,o,120,o,10,o,120,o,30,o,218,o,45,o,20,o,20,o,30,o,245,o,20,o,280"
1,"s,360,o,60,o,120,o,30,o,120,o,30,o,60,o,60,o,30,o,30,o,150,s,390"
1,"s,240,o,10,o,120,o,180,o,20,o,2,o,120,o,10,o,60,o,10,o,20,o,60,o,45,o,60,o,30,o,20,w,103,s,330"
2,"s,190,o,20,o,30,o,15,o,15,o,90,o,150,o,15,o,5,o,40,o,105,o,45,o,60,o,25,o,45,o,90,o,15,o,10,o,45,o,15,o,5,o,110,o,15,o,45,o,30,o,10,s,200"
2,"s,180,o,5,o,8,o,77,o,15,o,120,o,15,w,60,o,5,o,120,o,120,o,30,o,325,s,360"
2,"s,180,o,30,o,15,o,10,o,25,o,20,o,20,o,45,o,30,c,90,o,2,c,178,o,15,o,2,o,10,o,25,o,30,o,5,o,15,o,60,o,15,o,20,o,45,o,60,o,30,s,463"
1,"s,300,o,10,o,30,o,240,o,30,o,120,o,30,o,20,o,30,o,30,o,5,o,55,o,5,o,55,o,5,o,55,o,20,w,120,s,280"
4,"s,360,o,30,o,30,o,13,o,20,o,30,o,60,o,30,o,30,o,10,o,3,o,120,o,3,s,90,o,10,o,45,o,5,o,311,o,5,o,10,o,10,o,15,s,200"
1,"s,240,o,60,o,15,o,45,o,15,o,420,o,15,o,390,o,10,s,230"
4,"s,120,o,5,o,10,o,15,o,5,o,5,o,40,c,225,o,37,c,238,o,15,o,30,w,125,o,60,w,60,o,30,o,15,o,20,o,10,s,375"
1,"s,300,o,20,o,130,o,150,o,10,o,15,o,7,o,60,o,3,o,60,o,5,o,5,o,45,o,45,w,195,o,15,o,75,s,300"
2,"s,180,o,30,o,45,o,5,o,10,o,5,o,120,w,120,o,45,o,60,w,90,o,10,o,10,o,5,o,5,o,3,o,5,o,15,o,10,o,5,o,60,o,45,o,60,o,30,o,15,o,122,o,2,o,118,s,210"
1,"s,105,o,15,o,15,o,10,o,5,o,1,o,2,o,37,o,10,c,250,o,15,w,15,c,150,o,29,o,1,o,10,o,5,o,45,o,15,o,45,o,45,o,20,o,45,o,60,o,20,o,50,o,15,s,405"
2,"s,180,o,10,o,15,c,10,o,40,c,415,o,15,w,180,o,20,s,555"
1,"s,180,s,240,o,60,o,1,o,15,w,164,o,45,o,15,o,225,o,30,o,75,o,10,o,20,o,20,o,130,o,30,s,180"
1,"s,300,o,10,o,20,o,60,o,20,w,180,o,5,o,60,o,5,w,180,o,150,o,30,o,60,s,360"
1,"s,180,o,15,o,15,o,60,w,300,o,90,o,60,o,15,o,20,o,40,o,40,o,20,o,45,o,40,o,20,o,15,o,45,o,120,s,300"
2,"s,120,o,40,o,5,o,15,o,50,c,90,c,347,o,23,o,30,o,240,o,60,o,30,s,390"
2,"s,120,o,40,o,15,o,20,c,255,o,5,o,25,o,5,o,85,o,20,o,30,s,130,o,60,o,90,o,15,o,165,o,10,s,350"
2,"s,480,o,90,o,510,o,90,s,270"
1,"s,165,o,45,o,20,o,15,c,175,o,2,o,15,o,2,o,15,o,120,o,5,o,90,o,90,o,5,o,15,o,60,o,15,o,10,o,30,o,20,o,15,o,30,o,151,o,30,o,15,o,15,s,270"
1,"s,210,o,30,o,10,o,10,o,20,o,80,o,30,o,5,o,790,o,18,o,15,o,5,o,10,o,30,o,12,s,165"
2,"s,300,o,10,o,15,o,35,o,10,o,230,o,10,o,60,o,15,o,155,o,30,o,240,s,330"
1,"s,120,o,40,o,10,c,310,o,15,c,75,o,10,o,15,o,30,o,395,o,30,o,30,s,360"
1,"s,150,o,15,o,1,o,10,o,10,o,2,c,252,o,30,c,188,o,2,o,1,o,2,o,20,o,2,o,15,o,10,o,2,o,10,o,1,o,10,o,30,o,1,s,76,o,5,o,10,o,5,o,15,o,240,o,5,o,20,s,300"
1,"s,150,o,30,o,105,s,60,o,120,o,20,o,30,o,2,o,30,o,20,o,15,o,20,o,15,o,133,o,15,s,45,o,15,o,20,o,95,o,20,o,30,o,25,o,5,o,20,o,5,o,60,o,30,s,45,s,260"
1,"s,165,o,5,o,250,o,10,c,290,o,10,o,60,o,150,o,210,s,290"
1,"s,360,o,10,o,20,o,120,o,10,o,10,o,60,o,15,o,175,o,20,o,340,s,300"
1,"s,300,o,60,o,20,o,100,o,30,o,150,w,75,o,50,o,45,o,120,o,30,o,30,o,10,o,10,o,35,o,15,o,90,s,270"
1,"s,240,w,150,o,60,o,195,o,30,o,285,w,180,s,60,s,240"
1,"s,345,o,20,o,20,o,80,o,10,o,60,o,10,o,90,o,15,o,120,o,15,o,20,o,5,o,10,o,110,o,20,o,5,o,215,s,270"
2,"o,180,o,20,o,40,o,165,o,105,o,165,o,3,o,45,o,60,o,120,o,10,o,3,o,10,o,1,o,20,o,8,o,140,s,225,o,120"
1,"s,360,o,60,o,20,o,10,o,25,o,35,o,25,o,10,o,89,o,20,o,270,o,30,o,73,o,83,o,45,o,15,o,90,s,180"
1,"s,240,o,30,o,30,o,150,o,330,o,30,o,120,o,60,o,60,s,390"
2,"s,270,o,20,o,2,o,3,o,15,o,2,o,2,o,10,c,1,c,395,o,15,o,15,o,16,o,119,o,30,o,15,o,120,o,30,o,45,s,315"
1,"s,420,o,15,o,30,o,15,o,20,o,10,o,15,o,15,o,5,o,5,o,15,o,215,o,60,o,45,o,15,o,30,o,30,o,5,o,115,s,360"
1,"s,60,o,30,s,150,o,10,o,10,o,30,o,10,o,60,o,2,o,15,o,5,o,3,o,10,o,15,o,10,o,180,o,30,o,10,w,50,o,10,o,10,w,120,o,5,w,125,o,30,o,60,o,20,o,15,s,205,o,30,s,120"
2,"s,240,o,60,o,40,o,20,o,75,o,20,o,10,o,135,o,10,o,10,o,5,o,15,o,10,o,5,o,60,o,120,o,30,o,95,o,15,o,105,o,120,s,240"
1,"s,300,o,60,o,15,w,45,o,90,o,5,o,15,o,5,o,15,o,100,o,20,o,20,o,15,o,15,o,150,o,20,o,280,o,1,o,2,o,5,o,15,o,15,s,232"
4,"s,240,o,60,o,30,o,150,o,30,o,15,o,10,o,155,o,30,o,90,o,30,o,30,o,60,o,30,o,60,o,30,o,30,o,10,o,60,o,30,s,260"
4,"s,240,o,120,o,30,o,10,o,5,c,240,o,5,o,15,w,205,o,30,w,120,o,60,o,10,o,60,o,20,s,270"
1,"s,270,o,165,w,45,o,10,w,125,o,10,o,60,o,15,o,20,o,10,o,65,o,30,o,60,w,15,o,180,o,10,o,30,s,320"
1,"s,210,o,20,o,30,o,12,w,218,o,12,o,98,o,30,o,20,o,100,o,75,o,45,o,40,o,35,o,30,o,15,o,15,o,75,s,360"
1,"s,210,o,15,o,1,o,10,o,60,o,124,o,10,o,170,o,90,o,5,o,2,o,203,o,2,o,5,o,98,o,5,o,2,o,158,o,2,o,2,o,15,o,5,o,5,s,241"
1,"s,360,o,15,o,45,o,300,o,15,o,15,o,20,o,60,o,190,o,30,o,150,s,240"
1,"s,360,o,10,o,10,o,20,c,30,o,15,o,215,o,15,o,5,o,2,o,30,o,68,o,30,o,120,o,30,o,20,o,120,s,340"
1,"s,270,o,45,s,135,o,60,o,540,o,10,o,95,o,60,s,225"
2,"s,360,o,90,o,30,o,20,o,180,o,280,o,20,o,60,s,400"
1,"s,300,o,20,o,30,o,60,o,15,o,60,o,15,o,120,o,20,o,60,o,5,o,90,o,5,o,30,o,60,o,5,o,125,o,20,s,400"
1,"s,210,o,10,o,5,o,10,o,60,o,10,o,10,o,7,o,38,o,30,o,30,o,20,o,130,o,15,o,165,o,30,o,165,o,15,o,15,o,45,o,30,o,15,o,15,s,360"
2,"s,180,o,15,o,10,o,2,c,153,o,15,o,15,o,7,o,2,o,15,o,10,o,20,o,5,o,20,o,1,o,15,o,20,o,5,o,10,o,15,s,125,o,60,o,20,o,220,o,20,o,15,o,15,o,10,o,8,o,5,o,20,o,57,s,330"
1,"s,300,o,30,o,300,o,30,o,120,o,30,o,150,o,20,s,460"
1,"s,300,o,20,o,30,o,10,o,30,o,210,o,10,o,20,o,60,w,105,o,45,w,60,o,90,o,30,o,60,o,20,s,340"
1,"s,360,o,60,o,10,o,470,o,5,o,10,o,5,o,120,o,10,o,180,o,30,o,60,s,120"
1,"s,180,o,30,o,30,o,10,c,230,o,2,o,30,o,2,c,206,o,15,o,30,o,2,o,90,o,2,o,30,o,30,o,10,w,196,o,15,s,300"
1,"o,15,o,45,o,180,o,75,o,30,o,15,o,90,o,90,o,60,o,60,o,420,o,75,o,5,o,15,o,3,s,262"
4,"o,60,o,150,o,60,o,20,s,60,w,190,o,20,w,160,o,15,o,120,o,15,o,20,o,190,s,360"
1,"s,210,o,10,o,5,o,15,o,120,o,15,o,10,o,2,o,5,o,10,o,88,o,5,o,15,o,5,o,20,o,260,o,10,o,10,o,2,o,15,o,5,o,30,o,15,o,60,o,10,o,30,o,25,o,133,s,300"
1,"s,120,o,30,o,20,o,10,s,120,w,120,o,60,o,90,o,30,o,120,o,15,o,45,o,20,o,45,o,60,o,20,o,15,o,15,w,65,o,90,s,330"
1,"s,120,o,30,o,30,o,20,c,265,o,20,c,190,o,30,o,2,o,15,w,20,o,30,o,173,o,5,o,120,o,5,o,20,s,345"
4,"s,300,o,60,o,10,o,20,o,70,o,10,o,80,o,60,o,20,o,120,o,30,o,180,o,90,o,40,o,20,o,60,o,60,o,30,o,30,s,150"
1,"s,180,o,40,o,20,o,180,o,240,o,20,o,60,o,60,o,120,o,60,o,100,s,360"
4,"s,240,o,30,o,120,o,15,o,135,o,30,o,45,o,285,o,30,o,5,o,40,o,165,o,10,o,10,o,10,o,5,o,25,s,240"
1,"s,360,o,5,o,30,o,30,o,5,o,40,o,2,o,30,o,2,o,10,o,5,o,40,o,21,o,5,o,30,o,60,o,30,o,5,o,6,o,34,o,5,o,1,o,2,o,60,o,3,o,15,o,3,o,45,o,5,o,71,o,40,o,30,o,140,o,15,o,30,s,225"
1,"s,330,o,40,o,120,o,60,o,230,o,90,o,90,o,40,o,25,o,115,s,300"
1,"s,270,o,5,w,265,o,5,o,115,o,30,w,75,o,105,o,30,o,30,o,330,s,180"
1,"s,420,o,10,o,3,o,3,o,8,o,36,o,5,o,45,o,5,o,50,o,5,o,1,o,5,o,2,o,15,s,120,o,15,o,120,o,112,o,1,o,15,o,1,o,10,o,90,o,10,o,78,o,5,o,40,s,210"
1,"s,240,o,20,o,20,o,15,o,185,o,30,o,240,o,15,o,75,o,30,o,20,s,550"
1,"s,270,o,90,o,30,o,60,o,180,o,15,o,180,o,15,o,120,o,60,o,90,o,15,s,315"
1,"s,210,w,90,o,30,o,30,o,240,o,30,o,120,o,10,o,50,o,45,o,30,o,10,o,40,o,20,o,30,o,35,s,420"
1,"s,480,o,15,o,5,o,45,o,7,o,40,o,120,o,30,o,30,o,488,o,30,o,15,o,60,o,7,o,10,s,58"
2,"s,120,o,15,o,10,o,20,o,15,o,15,o,80,o,10,w,150,o,60,o,15,o,50,o,15,o,20,o,10,o,30,o,40,o,25,o,7,o,6,o,30,o,157,o,25,o,10,o,40,o,30,o,35,o,10,o,60,w,60,s,270"
4,"s,300,o,5,o,720,w,90,s,325"
1,"s,150,o,10,o,15,o,20,o,30,c,275,o,35,c,120,o,155,o,10,o,20,w,60,o,30,o,30,o,90,s,390"
1,"s,165,o,30,o,5,o,5,o,10,o,40,c,135,o,15,c,145,o,10,o,5,o,20,o,135,o,20,o,30,o,25,o,90,o,15,o,30,o,150,o,90,o,15,s,255"
1,"s,120,o,30,o,45,o,15,o,5,o,5,c,260,o,40,c,110,o,5,o,100,o,5,o,45,s,120,o,50,w,95,o,45,o,10,s,335"
1,"s,240,o,20,o,20,o,10,o,15,o,235,o,20,o,30,o,5,o,30,o,5,o,30,o,30,o,60,o,120,w,300,o,10,o,5,o,10,o,20,o,10,w,15,s,200"
1,"s,120,o,20,o,40,o,30,o,60,o,25,o,10,o,20,o,5,o,5,o,25,o,120,o,35,o,25,o,15,o,195,o,10,o,10,o,30,o,30,o,5,o,25,o,60,o,15,o,10,o,20,o,10,o,10,o,39,s,416"
1,"s,180,o,10,o,3,o,5,o,10,o,5,o,1,o,1,o,20,o,1,o,1,o,123,o,30,o,5,o,2,o,13,o,10,o,5,o,20,o,5,o,1,o,1,o,4,o,5,o,10,o,4,o,65,o,1,o,10,o,169,o,10,o,10,o,130,o,90,o,6,o,2,o,4,o,48,o,3,o,1,o,10,o,5,o,10,o,61,s,330"
1,"s,120,o,30,o,30,o,10,o,45,o,10,o,15,c,115,o,15,c,135,o,25,w,25,c,90,o,35,w,140,o,45,w,225,o,30,s,300"
1,"s,150,o,10,o,5,o,2,o,2,o,5,o,1,o,20,o,15,o,5,o,10,o,10,c,235,o,10,o,15,c,190,o,2,o,10,o,3,w,80,o,2,o,5,o,20,o,20,o,15,w,60,o,60,o,15,o,45,o,20,o,68,s,330"
1,"s,190,o,15,o,15,c,260,o,15,c,225,o,15,o,60,s,120,o,20,o,25,s,480"
2,"s,60,o,30,o,5,o,25,o,60,o,60,c,390,o,60,o,60,o,15,o,15,o,1,w,120,o,30,o,30,o,60,s,419"
2,"s,360,o,20,s,160,o,180,o,60,o,115,o,5,o,120,o,60,o,60,o,60,o,30,s,210"
1,"s,120,o,20,o,10,o,10,o,45,o,65,o,25,o,185,o,25,o,120,o,25,o,160,o,30,o,10,w,90,o,30,o,20,o,60,s,390"
2,"s,270,o,60,o,20,o,240,s,60,o,10,o,30,o,10,o,60,o,60,o,30,o,20,o,40,o,180,o,40,o,10,o,10,s,290"
1,"s,360,o,45,o,30,o,60,o,30,o,15,o,60,o,300,o,90,o,240,s,210"
1,"s,270,o,60,o,25,o,125,o,25,o,35,o,15,o,75,s,30,o,15,o,120,o,90,o,30,o,135,o,15,o,30,o,30,s,315"
4,"s,180,o,15,o,15,o,10,o,5,o,5,o,5,o,30,o,120,o,10,o,60,o,10,o,15,o,15,o,15,o,120,o,60,o,15,o,5,o,60,o,30,o,30,o,60,o,30,o,30,o,30,s,460"
1,"s,270,o,20,o,30,o,20,o,40,o,10,o,20,o,10,s,35,o,55,o,20,o,30,o,40,o,10,o,5,o,15,o,180,o,15,o,165,o,10,o,15,o,10,o,20,o,35,o,120,s,240"
4,"s,420,o,15,o,10,o,30,o,5,o,70,o,20,o,60,o,20,o,120,o,250,o,15,o,15,o,10,o,5,o,2,o,20,w,90,o,30,s,233"
2,"s,210,o,45,o,45,o,120,o,60,o,180,o,15,o,60,o,30,o,105,o,20,w,550"
4,"s,150,o,5,c,325,o,10,o,120,o,10,w,240,o,5,o,155,o,5,o,30,w,120,s,265"
1,"s,300,o,15,o,20,o,10,o,80,o,90,o,30,o,10,s,30,o,75,o,10,o,5,o,5,o,10,o,160,o,15,o,35,o,10,o,120,o,80,s,330"
1,"s,300,o,40,o,5,o,135,o,45,o,195,o,15,o,90,o,100,o,65,s,450"
1,"s,90,o,10,o,95,o,5,o,130,o,5,o,5,o,30,o,20,o,60,o,1,o,15,o,60,o,5,o,60,o,3,o,5,o,2,o,15,o,3,o,221,o,30,o,3,o,20,o,10,o,10,o,15,o,20,o,10,o,60,s,422"
1,"s,300,o,30,o,20,o,130,o,30,w,90,o,20,o,410,o,30,w,30,o,20,s,330"
1,"s,210,o,20,o,10,o,120,o,10,o,50,o,15,w,90,s,60,o,60,o,60,o,120,o,7,o,90,w,50,o,20,o,30,o,30,o,30,o,15,s,343"
1,"s,120,o,60,o,30,o,30,o,30,o,150,o,45,o,45,o,30,o,90,o,10,o,45,o,75,o,10,o,30,o,30,o,20,o,30,o,60,o,90,o,110,s,300"
2,"s,165,o,30,o,75,o,10,o,5,o,5,o,160,o,30,o,60,o,5,o,10,o,10,o,60,o,20,o,195,o,15,o,270,o,15,o,30,o,45,s,225"
1,"s,345,o,15,o,5,o,5,o,5,o,90,o,5,o,5,o,5,o,10,o,60,o,120,o,20,o,10,o,30,o,30,o,30,o,45,o,10,o,10,o,2,o,5,o,15,o,23,o,45,o,60,o,2,o,10,o,45,s,378"
1,"s,360,o,60,o,45,o,60,o,40,o,140,o,10,o,5,o,40,o,15,o,15,o,25,o,30,o,115,o,30,o,20,o,70,o,15,o,45,s,300"
1,"s,180,o,30,o,45,o,10,o,125,o,15,o,195,o,30,o,60,o,10,o,20,o,60,o,210,o,120,s,330"
